confirmed,death,state,Date
64021,4554,Connecticut,10/19/2020
64455,4559,Connecticut,10/20/2020
64871,4567,Connecticut,10/21/2020
65373,4569,Connecticut,10/22/2020
66052,4577,Connecticut,10/23/2020
66052,4577,Connecticut,10/24/2020
66052,4577,Connecticut,10/25/2020
68099,4589,Connecticut,10/26/2020
68637,4595,Connecticut,10/27/2020
69127,4604,Connecticut,10/28/2020
70446,4609,Connecticut,10/29/2020
71207,4616,Connecticut,10/30/2020
71207,4616,Connecticut,10/31/2020
71207,4616,Connecticut,11/1/2020
73858,4627,Connecticut,11/2/2020
74843,4635,Connecticut,11/3/2020
75373,4645,Connecticut,11/4/2020
77060,4656,Connecticut,11/5/2020
78125,4671,Connecticut,11/6/2020
78125,4671,Connecticut,11/7/2020
78125,4671,Connecticut,11/8/2020
81432,4698,Connecticut,11/9/2020
82953,4707,Connecticut,11/10/2020
84741,4716,Connecticut,11/11/2020
85899,4726,Connecticut,11/12/2020
88645,4737,Connecticut,11/13/2020
88645,4737,Connecticut,11/14/2020
88645,4737,Connecticut,11/15/2020
93284,4759,Connecticut,11/16/2020
94986,4771,Connecticut,11/17/2020
97028,4784,Connecticut,11/18/2020
99381,4805,Connecticut,11/19/2020
101469,4828,Connecticut,11/20/2020
101469,4828,Connecticut,11/21/2020
101469,4828,Connecticut,11/22/2020
106740,4871,Connecticut,11/23/2020
107280,4881,Connecticut,11/24/2020
109152,4926,Connecticut,11/25/2020
109152,4926,Connecticut,11/26/2020
112581,4961,Connecticut,11/27/2020
112581,4961,Connecticut,11/28/2020
112581,4961,Connecticut,11/29/2020
117295,5020,Connecticut,11/30/2020
118754,5040,Connecticut,12/1/2020
121426,5091,Connecticut,12/2/2020
126177,5111,Connecticut,12/3/2020
127715,5146,Connecticut,12/4/2020
127715,5146,Connecticut,12/5/2020
127715,5146,Connecticut,12/6/2020
0,0,Delaware,1/22/2020
0,0,Delaware,1/23/2020
0,0,Delaware,1/24/2020
0,0,Delaware,1/25/2020
0,0,Delaware,1/26/2020
0,0,Delaware,1/27/2020
0,0,Delaware,1/28/2020
0,0,Delaware,1/29/2020
0,0,Delaware,1/30/2020
0,0,Delaware,1/31/2020
0,0,Delaware,2/1/2020
0,0,Delaware,2/2/2020
0,0,Delaware,2/3/2020
0,0,Delaware,2/4/2020
0,0,Delaware,2/5/2020
0,0,Delaware,2/6/2020
0,0,Delaware,2/7/2020
0,0,Delaware,2/8/2020
0,0,Delaware,2/9/2020
0,0,Delaware,2/10/2020
0,0,Delaware,2/11/2020
0,0,Delaware,2/12/2020
0,0,Delaware,2/13/2020
0,0,Delaware,2/14/2020
0,0,Delaware,2/15/2020
0,0,Delaware,2/16/2020
0,0,Delaware,2/17/2020
0,0,Delaware,2/18/2020
0,0,Delaware,2/19/2020
0,0,Delaware,2/20/2020
0,0,Delaware,2/21/2020
0,0,Delaware,2/22/2020
0,0,Delaware,2/23/2020
0,0,Delaware,2/24/2020
0,0,Delaware,2/25/2020
0,0,Delaware,2/26/2020
0,0,Delaware,2/27/2020
0,0,Delaware,2/28/2020
0,0,Delaware,2/29/2020
0,0,Delaware,3/1/2020
0,0,Delaware,3/2/2020
0,0,Delaware,3/3/2020
0,0,Delaware,3/4/2020
0,0,Delaware,3/5/2020
0,0,Delaware,3/6/2020
0,0,Delaware,3/7/2020
0,0,Delaware,3/8/2020
0,0,Delaware,3/9/2020
0,0,Delaware,3/10/2020
1,0,Delaware,3/11/2020
1,0,Delaware,3/12/2020
4,0,Delaware,3/13/2020
6,0,Delaware,3/14/2020
6,0,Delaware,3/15/2020
8,0,Delaware,3/16/2020
16,0,Delaware,3/17/2020
19,0,Delaware,3/18/2020
30,0,Delaware,3/19/2020
39,0,Delaware,3/20/2020
45,0,Delaware,3/21/2020
56,0,Delaware,3/22/2020
68,0,Delaware,3/23/2020
104,0,Delaware,3/24/2020
119,0,Delaware,3/25/2020
130,1,Delaware,3/26/2020
163,2,Delaware,3/27/2020
214,5,Delaware,3/28/2020
232,6,Delaware,3/29/2020
264,6,Delaware,3/30/2020
319,10,Delaware,3/31/2020
368,11,Delaware,4/1/2020
393,12,Delaware,4/2/2020
450,14,Delaware,4/3/2020
593,14,Delaware,4/4/2020
673,14,Delaware,4/5/2020
783,15,Delaware,4/6/2020
928,16,Delaware,4/7/2020
1116,19,Delaware,4/8/2020
1209,23,Delaware,4/9/2020
1326,32,Delaware,4/10/2020
1479,33,Delaware,4/11/2020
1625,35,Delaware,4/12/2020
1758,41,Delaware,4/13/2020
1926,43,Delaware,4/14/2020
2014,46,Delaware,4/15/2020
2070,55,Delaware,4/16/2020
2317,61,Delaware,4/17/2020
2538,67,Delaware,4/18/2020
2538,67,Delaware,4/19/2020
2745,72,Delaware,4/20/2020
2931,82,Delaware,4/21/2020
3200,89,Delaware,4/22/2020
3308,92,Delaware,4/23/2020
3442,100,Delaware,4/24/2020
3576,112,Delaware,4/25/2020
4034,120,Delaware,4/26/2020
4162,125,Delaware,4/27/2020
4575,137,Delaware,4/28/2020
4655,144,Delaware,4/29/2020
4734,152,Delaware,4/30/2020
4918,159,Delaware,5/1/2020
5038,168,Delaware,5/2/2020
5208,177,Delaware,5/3/2020
5288,182,Delaware,5/4/2020
5371,187,Delaware,5/5/2020
5778,193,Delaware,5/6/2020
5939,202,Delaware,5/7/2020
6111,213,Delaware,5/8/2020
6277,221,Delaware,5/9/2020
6277,221,Delaware,5/10/2020
6565,225,Delaware,5/11/2020
6741,237,Delaware,5/12/2020
6952,247,Delaware,5/13/2020
7223,260,Delaware,5/14/2020
7373,271,Delaware,5/15/2020
7547,286,Delaware,5/16/2020
7670,290,Delaware,5/17/2020
7869,297,Delaware,5/18/2020
8037,304,Delaware,5/19/2020
8194,310,Delaware,5/20/2020
8386,317,Delaware,5/21/2020
8529,322,Delaware,5/22/2020
8529,322,Delaware,5/23/2020
8809,326,Delaware,5/24/2020
8965,332,Delaware,5/25/2020
9066,335,Delaware,5/26/2020
9096,344,Delaware,5/27/2020
9171,345,Delaware,5/28/2020
9236,356,Delaware,5/29/2020
9422,361,Delaware,5/30/2020
9498,366,Delaware,5/31/2020
9605,368,Delaware,6/1/2020
9685,373,Delaware,6/2/2020
9712,375,Delaware,6/3/2020
9746,386,Delaware,6/4/2020
9773,388,Delaware,6/5/2020
9845,390,Delaware,6/6/2020
9942,398,Delaware,6/7/2020
9972,398,Delaware,6/8/2020
10020,410,Delaware,6/9/2020
10056,413,Delaware,6/10/2020
10106,414,Delaware,6/11/2020
10173,414,Delaware,6/12/2020
10229,419,Delaware,6/13/2020
10264,422,Delaware,6/14/2020
10340,423,Delaware,6/15/2020
10403,424,Delaware,6/16/2020
10444,426,Delaware,6/17/2020
10499,431,Delaware,6/18/2020
10611,433,Delaware,6/19/2020
10681,434,Delaware,6/20/2020
10775,435,Delaware,6/21/2020
10820,435,Delaware,6/22/2020
10847,504,Delaware,6/23/2020
10889,505,Delaware,6/24/2020
10980,507,Delaware,6/25/2020
11017,507,Delaware,6/26/2020
11091,507,Delaware,6/27/2020
11226,507,Delaware,6/28/2020
11376,507,Delaware,6/29/2020
11474,509,Delaware,6/30/2020
11510,509,Delaware,7/1/2020
11731,510,Delaware,7/2/2020
11923,512,Delaware,7/3/2020
11996,512,Delaware,7/4/2020
12128,512,Delaware,7/5/2020
12293,512,Delaware,7/6/2020
12414,514,Delaware,7/7/2020
12462,515,Delaware,7/8/2020
12531,517,Delaware,7/9/2020
12652,517,Delaware,7/10/2020
12743,517,Delaware,7/11/2020
12804,517,Delaware,7/12/2020
12879,517,Delaware,7/13/2020
12969,518,Delaware,7/14/2020
13050,521,Delaware,7/15/2020
13114,521,Delaware,7/16/2020
13337,521,Delaware,7/17/2020
13429,523,Delaware,7/18/2020
13519,523,Delaware,7/19/2020
13624,523,Delaware,7/20/2020
13746,525,Delaware,7/21/2020
13792,527,Delaware,7/22/2020
13924,529,Delaware,7/23/2020
14202,578,Delaware,7/24/2020
14175,579,Delaware,7/25/2020
14290,579,Delaware,7/26/2020
14406,579,Delaware,7/27/2020
14476,580,Delaware,7/28/2020
14602,581,Delaware,7/29/2020
14689,581,Delaware,7/30/2020
14788,585,Delaware,7/31/2020
14877,585,Delaware,8/1/2020
14949,585,Delaware,8/2/2020
15055,585,Delaware,8/3/2020
15137,587,Delaware,8/4/2020
15296,587,Delaware,8/5/2020
15365,587,Delaware,8/6/2020
15445,588,Delaware,8/7/2020
15502,590,Delaware,8/8/2020
15575,591,Delaware,8/9/2020
15634,591,Delaware,8/10/2020
15699,591,Delaware,8/11/2020
15765,592,Delaware,8/12/2020
15967,593,Delaware,8/13/2020
16340,593,Delaware,8/14/2020
16396,593,Delaware,8/15/2020
16451,593,Delaware,8/16/2020
16536,593,Delaware,8/17/2020
16593,593,Delaware,8/18/2020
16643,595,Delaware,8/19/2020
16718,595,Delaware,8/20/2020
16770,600,Delaware,8/21/2020
16828,600,Delaware,8/22/2020
16895,600,Delaware,8/23/2020
16942,604,Delaware,8/24/2020
16962,603,Delaware,8/25/2020
16986,604,Delaware,8/26/2020
16976,604,Delaware,8/27/2020
17083,604,Delaware,8/28/2020
17349,604,Delaware,8/29/2020
17343,604,Delaware,8/30/2020
17429,605,Delaware,8/31/2020
17535,605,Delaware,9/1/2020
17549,606,Delaware,9/2/2020
17653,606,Delaware,9/3/2020
17752,606,Delaware,9/4/2020
17892,608,Delaware,9/5/2020
18043,609,Delaware,9/6/2020
18249,609,Delaware,9/7/2020
18308,609,Delaware,9/8/2020
18308,609,Delaware,9/9/2020
18466,613,Delaware,9/10/2020
18559,613,Delaware,9/11/2020
18726,613,Delaware,9/12/2020
18849,615,Delaware,9/13/2020
18937,617,Delaware,9/14/2020
19137,618,Delaware,9/15/2020
19234,619,Delaware,9/16/2020
19318,619,Delaware,9/17/2020
19366,620,Delaware,9/18/2020
19449,621,Delaware,9/19/2020
19566,621,Delaware,9/20/2020
19667,627,Delaware,9/21/2020
19761,628,Delaware,9/22/2020
19830,629,Delaware,9/23/2020
19947,630,Delaware,9/24/2020
20085,631,Delaware,9/25/2020
20156,633,Delaware,9/26/2020
20260,633,Delaware,9/27/2020
20389,634,Delaware,9/28/2020
20531,635,Delaware,9/29/2020
20613,636,Delaware,9/30/2020
20787,636,Delaware,10/1/2020
20937,642,Delaware,10/2/2020
21125,645,Delaware,10/3/2020
21243,645,Delaware,10/4/2020
21363,645,Delaware,10/5/2020
21466,646,Delaware,10/6/2020
21550,649,Delaware,10/7/2020
21682,651,Delaware,10/8/2020
21827,651,Delaware,10/9/2020
21998,653,Delaware,10/10/2020
22130,654,Delaware,10/11/2020
22289,656,Delaware,10/12/2020
22394,659,Delaware,10/13/2020
22465,660,Delaware,10/14/2020
22560,661,Delaware,10/15/2020
22724,662,Delaware,10/16/2020
22942,664,Delaware,10/17/2020
23093,665,Delaware,10/18/2020
23196,666,Delaware,10/19/2020
23325,668,Delaware,10/20/2020
23375,670,Delaware,10/21/2020
23528,670,Delaware,10/22/2020
23687,678,Delaware,10/23/2020
23847,680,Delaware,10/24/2020
23961,681,Delaware,10/25/2020
24168,685,Delaware,10/26/2020
24249,686,Delaware,10/27/2020
24392,688,Delaware,10/28/2020
24553,689,Delaware,10/29/2020
24751,704,Delaware,10/30/2020
24951,708,Delaware,10/31/2020
25126,710,Delaware,11/1/2020
25311,710,Delaware,11/2/2020
25426,712,Delaware,11/3/2020
25534,712,Delaware,11/4/2020
25753,716,Delaware,11/5/2020
26035,716,Delaware,11/6/2020
26258,716,Delaware,11/7/2020
26603,718,Delaware,11/8/2020
26908,719,Delaware,11/9/2020
27112,722,Delaware,11/10/2020
27342,724,Delaware,11/11/2020
27546,732,Delaware,11/12/2020
28016,734,Delaware,11/13/2020
28395,736,Delaware,11/14/2020
28803,736,Delaware,11/15/2020
29200,736,Delaware,11/16/2020
29552,739,Delaware,11/17/2020
29755,742,Delaware,11/18/2020
30153,742,Delaware,11/19/2020
30816,746,Delaware,11/20/2020
31321,746,Delaware,11/21/2020
31808,748,Delaware,11/22/2020
32211,752,Delaware,11/23/2020
32664,757,Delaware,11/24/2020
32995,760,Delaware,11/25/2020
33579,761,Delaware,11/26/2020
34170,763,Delaware,11/27/2020
34670,763,Delaware,11/28/2020
35251,770,Delaware,11/29/2020
35654,772,Delaware,11/30/2020
36343,777,Delaware,12/1/2020
36698,779,Delaware,12/2/2020
37456,779,Delaware,12/3/2020
38398,782,Delaware,12/4/2020
39096,782,Delaware,12/5/2020
39912,793,Delaware,12/6/2020
0,0,District of Columbia,1/22/2020
0,0,District of Columbia,1/23/2020
0,0,District of Columbia,1/24/2020
0,0,District of Columbia,1/25/2020
0,0,District of Columbia,1/26/2020
0,0,District of Columbia,1/27/2020
0,0,District of Columbia,1/28/2020
0,0,District of Columbia,1/29/2020
0,0,District of Columbia,1/30/2020
0,0,District of Columbia,1/31/2020
0,0,District of Columbia,2/1/2020
0,0,District of Columbia,2/2/2020
0,0,District of Columbia,2/3/2020
0,0,District of Columbia,2/4/2020
0,0,District of Columbia,2/5/2020
0,0,District of Columbia,2/6/2020
0,0,District of Columbia,2/7/2020
0,0,District of Columbia,2/8/2020
0,0,District of Columbia,2/9/2020
0,0,District of Columbia,2/10/2020
0,0,District of Columbia,2/11/2020
0,0,District of Columbia,2/12/2020
0,0,District of Columbia,2/13/2020
0,0,District of Columbia,2/14/2020
0,0,District of Columbia,2/15/2020
0,0,District of Columbia,2/16/2020
0,0,District of Columbia,2/17/2020
0,0,District of Columbia,2/18/2020
0,0,District of Columbia,2/19/2020
0,0,District of Columbia,2/20/2020
0,0,District of Columbia,2/21/2020
0,0,District of Columbia,2/22/2020
0,0,District of Columbia,2/23/2020
0,0,District of Columbia,2/24/2020
0,0,District of Columbia,2/25/2020
0,0,District of Columbia,2/26/2020
0,0,District of Columbia,2/27/2020
0,0,District of Columbia,2/28/2020
0,0,District of Columbia,2/29/2020
0,0,District of Columbia,3/1/2020
0,0,District of Columbia,3/2/2020
0,0,District of Columbia,3/3/2020
0,0,District of Columbia,3/4/2020
0,0,District of Columbia,3/5/2020
0,0,District of Columbia,3/6/2020
0,0,District of Columbia,3/7/2020
0,0,District of Columbia,3/8/2020
0,0,District of Columbia,3/9/2020
0,0,District of Columbia,3/10/2020
0,0,District of Columbia,3/11/2020
0,0,District of Columbia,3/12/2020
0,0,District of Columbia,3/13/2020
0,0,District of Columbia,3/14/2020
0,0,District of Columbia,3/15/2020
22,0,District of Columbia,3/16/2020
22,0,District of Columbia,3/17/2020
31,0,District of Columbia,3/18/2020
40,0,District of Columbia,3/19/2020
71,1,District of Columbia,3/20/2020
98,0,District of Columbia,3/21/2020
102,2,District of Columbia,3/22/2020
120,2,District of Columbia,3/23/2020
141,2,District of Columbia,3/24/2020
187,2,District of Columbia,3/25/2020
231,3,District of Columbia,3/26/2020
271,3,District of Columbia,3/27/2020
304,4,District of Columbia,3/28/2020
342,5,District of Columbia,3/29/2020
401,9,District of Columbia,3/30/2020
495,9,District of Columbia,3/31/2020
586,9,District of Columbia,4/1/2020
653,12,District of Columbia,4/2/2020
757,15,District of Columbia,4/3/2020
902,21,District of Columbia,4/4/2020
1002,22,District of Columbia,4/5/2020
1097,24,District of Columbia,4/6/2020
1211,22,District of Columbia,4/7/2020
1440,27,District of Columbia,4/8/2020
1523,32,District of Columbia,4/9/2020
1660,38,District of Columbia,4/10/2020
1778,47,District of Columbia,4/11/2020
1875,50,District of Columbia,4/12/2020
1955,52,District of Columbia,4/13/2020
2058,67,District of Columbia,4/14/2020
2197,72,District of Columbia,4/15/2020
2350,81,District of Columbia,4/16/2020
2476,86,District of Columbia,4/17/2020
2666,91,District of Columbia,4/18/2020
2793,96,District of Columbia,4/19/2020
2927,105,District of Columbia,4/20/2020
3098,112,District of Columbia,4/21/2020
3206,127,District of Columbia,4/22/2020
3361,139,District of Columbia,4/23/2020
3528,153,District of Columbia,4/24/2020
3699,165,District of Columbia,4/25/2020
3841,178,District of Columbia,4/26/2020
3892,185,District of Columbia,4/27/2020
3994,190,District of Columbia,4/28/2020
4106,205,District of Columbia,4/29/2020
4323,224,District of Columbia,4/30/2020
4658,231,District of Columbia,5/1/2020
4797,240,District of Columbia,5/2/2020
5016,251,District of Columbia,5/3/2020
5170,258,District of Columbia,5/4/2020
5322,264,District of Columbia,5/5/2020
5461,277,District of Columbia,5/6/2020
5654,285,District of Columbia,5/7/2020
5899,304,District of Columbia,5/8/2020
6102,311,District of Columbia,5/9/2020
6272,323,District of Columbia,5/10/2020
6389,328,District of Columbia,5/11/2020
6485,336,District of Columbia,5/12/2020
6584,350,District of Columbia,5/13/2020
6736,358,District of Columbia,5/14/2020
6871,368,District of Columbia,5/15/2020
7042,375,District of Columbia,5/16/2020
7123,383,District of Columbia,5/17/2020
7270,392,District of Columbia,5/18/2020
7434,400,District of Columbia,5/19/2020
7551,407,District of Columbia,5/20/2020
7788,412,District of Columbia,5/21/2020
7893,418,District of Columbia,5/22/2020
7966,427,District of Columbia,5/23/2020
8110,432,District of Columbia,5/24/2020
8225,440,District of Columbia,5/25/2020
8334,440,District of Columbia,5/26/2020
8406,445,District of Columbia,5/27/2020
8492,453,District of Columbia,5/28/2020
8538,460,District of Columbia,5/29/2020
8717,462,District of Columbia,5/30/2020
8801,466,District of Columbia,5/31/2020
8857,468,District of Columbia,6/1/2020
8886,470,District of Columbia,6/2/2020
9016,473,District of Columbia,6/3/2020
9120,475,District of Columbia,6/4/2020
9199,479,District of Columbia,6/5/2020
9269,483,District of Columbia,6/6/2020
9332,489,District of Columbia,6/7/2020
9389,491,District of Columbia,6/8/2020
9474,495,District of Columbia,6/9/2020
9537,499,District of Columbia,6/10/2020
9589,502,District of Columbia,6/11/2020
9654,506,District of Columbia,6/12/2020
9709,511,District of Columbia,6/13/2020
9767,515,District of Columbia,6/14/2020
9799,515,District of Columbia,6/15/2020
9818,520,District of Columbia,6/16/2020
9847,523,District of Columbia,6/17/2020
9903,527,District of Columbia,6/18/2020
9952,530,District of Columbia,6/19/2020
9984,531,District of Columbia,6/20/2020
10020,533,District of Columbia,6/21/2020
10058,535,District of Columbia,6/22/2020
10094,537,District of Columbia,6/23/2020
10128,541,District of Columbia,6/24/2020
10159,543,District of Columbia,6/25/2020
10185,546,District of Columbia,6/26/2020
10216,548,District of Columbia,6/27/2020
10248,550,District of Columbia,6/28/2020
10292,551,District of Columbia,6/29/2020
10327,551,District of Columbia,6/30/2020
10365,553,District of Columbia,7/1/2020
10390,554,District of Columbia,7/2/2020
10435,555,District of Columbia,7/3/2020
10447,557,District of Columbia,7/4/2020
10482,559,District of Columbia,7/5/2020
10515,561,District of Columbia,7/6/2020
10569,561,District of Columbia,7/7/2020
10642,564,District of Columbia,7/8/2020
10679,568,District of Columbia,7/9/2020
10743,568,District of Columbia,7/10/2020
10801,568,District of Columbia,7/11/2020
10847,568,District of Columbia,7/12/2020
10906,568,District of Columbia,7/13/2020
10946,568,District of Columbia,7/14/2020
11026,571,District of Columbia,7/15/2020
11076,574,District of Columbia,7/16/2020
11115,577,District of Columbia,7/17/2020
11194,578,District of Columbia,7/18/2020
11261,578,District of Columbia,7/19/2020
11339,579,District of Columbia,7/20/2020
11427,580,District of Columbia,7/21/2020
11529,580,District of Columbia,7/22/2020
11571,581,District of Columbia,7/23/2020
11649,581,District of Columbia,7/24/2020
11717,581,District of Columbia,7/25/2020
11780,581,District of Columbia,7/26/2020
11858,582,District of Columbia,7/27/2020
11945,583,District of Columbia,7/28/2020
11999,584,District of Columbia,7/29/2020
12057,584,District of Columbia,7/30/2020
12126,585,District of Columbia,7/31/2020
12205,585,District of Columbia,8/1/2020
12274,586,District of Columbia,8/2/2020
12313,586,District of Columbia,8/3/2020
12398,587,District of Columbia,8/4/2020
12443,587,District of Columbia,8/5/2020
12518,587,District of Columbia,8/6/2020
12589,589,District of Columbia,8/7/2020
12653,590,District of Columbia,8/8/2020
12753,591,District of Columbia,8/9/2020
12807,591,District of Columbia,8/10/2020
12896,593,District of Columbia,8/11/2020
12959,593,District of Columbia,8/12/2020
13024,594,District of Columbia,8/13/2020
13118,594,District of Columbia,8/14/2020
13159,597,District of Columbia,8/15/2020
13220,597,District of Columbia,8/16/2020
13273,597,District of Columbia,8/17/2020
13325,599,District of Columbia,8/18/2020
13354,600,District of Columbia,8/19/2020
13409,601,District of Columbia,8/20/2020
13469,602,District of Columbia,8/21/2020
